ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,"Image-URL-L"""""",,,,,,,,,,,,,,,,,,,,,",pdf_link
1559705884,The Little Girl Who Was Too Fond of Matches: A Novel,Gaetan Soucy,2001,Arcade Publishing,http://images.amazon.com/images/P/1559705884.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1559705884.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1559705884.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=alheTaCpZNUC&hl=&source=gbs_api
1582430152,Heat and Dust,Ruth Prawer Jhabvala,1999,Counterpoint Press,http://images.amazon.com/images/P/1582430152.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1582430152.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1582430152.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=mIBLEAAAQBAJ&hl=&source=gbs_api
0486270602,Young Goodman Brown and Other Short Stories (Dover Thrift Editions),Nathaniel Hawthorne,1992,Dover Publications,http://images.amazon.com/images/P/0486270602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486270602.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486270602.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=-AwmDwAAQBAJ&hl=&source=gbs_api
0486419274,Phedra: A Tragedy in Five Acts (Dover Thrift Editions),Jean Racine,2001,Dover Publications,http://images.amazon.com/images/P/0486419274.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486419274.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486419274.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=UNGK2GSXBT0C&hl=&source=gbs_api
0486270629,A Doll's House,Henrik Ibsen,1992,Dover Publications,http://images.amazon.com/images/P/0486270629.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486270629.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486270629.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=eFaMCgAAQBAJ&hl=&source=gbs_api
0486278026,Macbeth (Dover Thrift Editions),William Shakespeare,1993,Dover Publications,http://images.amazon.com/images/P/0486278026.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486278026.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486278026.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=vmHcDAAAQBAJ&hl=&source=gbs_api
0486297659,The Taming of the Shrew (Dover Thrift Editions),William Shakespeare,1997,Dover Publications,http://images.amazon.com/images/P/0486297659.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486297659.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486297659.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=CA0mDwAAQBAJ&hl=&source=gbs_api
0743242963,The Self Matters Companion : Helping You Create Your Life from the Inside Out,Phillip C. McGraw,2002,Free Press,http://images.amazon.com/images/P/0743242963.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743242963.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743242963.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=VO-umBOqnw0C&hl=&source=gbs_api
0671721100,Born to Run,Mercedes Lackey,1992,Baen,http://images.amazon.com/images/P/0671721100.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671721100.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671721100.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=0Zo233cen_AC&hl=&source=gbs_api
0883964481,Always Believe in Yourself and Your Dreams: A Collection of Poems (Blue Mountain Arts Collection (Paperback)),Patricia Wayant,1997,Blue Mountain Arts,http://images.amazon.com/images/P/0883964481.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0883964481.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0883964481.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=8620XD2qDB4C&hl=&source=gbs_api
0671009443,Private Parts,Howard Stern,1997,Pocket Books,http://images.amazon.com/images/P/0671009443.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671009443.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671009443.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=LTJFsGNJwyYC&hl=&source=gbs_api
0515113328,The Cat Who Went into the Closet,Lilian Jackson Braun,1995,Jove Books,http://images.amazon.com/images/P/0515113328.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515113328.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0515113328.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=OCiTEAAAQBAJ&hl=&source=gbs_api
0515093203,The Cat Who Played Post Office (Cat Who... (Paperback)),Lilian Jackson Braun,1991,Jove Books,http://images.amazon.com/images/P/0515093203.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515093203.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0515093203.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=_yp84sTyb10C&hl=&source=gbs_api
0515107867,The Cat Who Knew a Cardinal,Lilian Jackson Braun,1995,Jove Books,http://images.amazon.com/images/P/0515107867.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515107867.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0515107867.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=5WnRDC_ZbVcC&hl=&source=gbs_api
0671865714,"Here There Be Dragons (Star Trek The Next Generation"","" No 28)",John Peel,1993,Star Trek,http://images.amazon.com/images/P/0671865714.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671865714.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671865714.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=jcoHL0i1ImsC&hl=&source=gbs_api
0515109509,The Cat Who Moved a Mountain,Lilian Jackson Braun,1992,Jove Books,http://images.amazon.com/images/P/0515109509.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515109509.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0515109509.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=6_39VASRsRsC&hl=&source=gbs_api
0192838601,Sons and Lovers (Oxford World's Classics),D. H. Lawrence,1998,Oxford University Press,http://images.amazon.com/images/P/0192838601.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192838601.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0192838601.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=-V8TnVjVZAIC&hl=&source=gbs_api
1888363576,Grand Central Winter: Stories from the Street,Lee Stringer,1998,Seven Stories Press,http://images.amazon.com/images/P/1888363576.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1888363576.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1888363576.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=uX2Ol9BnT_gC&hl=&source=gbs_api
1858286794,The Mini Rough Guide to Paris,Rough Guides,2001,Rough Guides Limited,http://images.amazon.com/images/P/1858286794.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1858286794.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1858286794.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=tZijAaNoO-8C&hl=&source=gbs_api
0439228913,Wuthering Heights,Emily Bronte,2003,Scholastic Paperbacks,http://images.amazon.com/images/P/0439228913.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439228913.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0439228913.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=3XBxMqWG72sC&hl=&source=gbs_api
0813511704,Quicksand and Passing (American Women Writers Series),Nella Larsen,1986,Rutgers University Press,http://images.amazon.com/images/P/0813511704.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0813511704.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0813511704.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=kKd1Ba3JirwC&hl=&source=gbs_api
0451159497,Sphinx,Robin Cook,2001,Signet Book,http://images.amazon.com/images/P/0451159497.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451159497.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0451159497.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=sjc4iKJAeXcC&hl=&source=gbs_api
0299177742,The Complete Poetry of Catullus (Wisconsin Studies in Classics),Gaius Valerius Catullus,2002,University of Wisconsin Press,http://images.amazon.com/images/P/0299177742.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0299177742.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0299177742.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=El-Zb52K8s4C&hl=&source=gbs_api
0486405524,The War of the Worlds (Dover Children's Thrift Classics),Robert Blaisdell,1999,Dover Publications,http://images.amazon.com/images/P/0486405524.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486405524.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486405524.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=_np8DwAAQBAJ&hl=&source=gbs_api
0674810511,Six Walks in the Fictional Woods,Umberto Eco,1995,Harvard University Press,http://images.amazon.com/images/P/0674810511.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0674810511.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0674810511.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=BfQXBAAAQBAJ&hl=&source=gbs_api
0486428427,Hans Brinker: Or the Silver Skates (Dover Evergreen Classics),Mary Mapes Dodge,2003,Dover Publications,http://images.amazon.com/images/P/0486428427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486428427.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0486428427.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=3lUizyUJYEYC&hl=&source=gbs_api
067187098X,For the Roses,Julie Garwood,1996,Pocket,http://images.amazon.com/images/P/067187098X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067187098X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/067187098X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=H-ky_yEimTAC&hl=&source=gbs_api
0671525247,Dialogues of Plato (Enriched Classics),Justin D. Kaplan,1984,Pocket,http://images.amazon.com/images/P/0671525247.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671525247.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671525247.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=eNYX8vXxd4YC&hl=&source=gbs_api
1853260231,Frankenstein (Wordsworth Classics),Mary Wollstonecraft Shelley,1997,NTC/Contemporary Publishing Company,http://images.amazon.com/images/P/1853260231.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260231.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1853260231.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=Rc6OG65y-yAC&hl=&source=gbs_api
0806133678,Circle of Women: An Anthology of Contemporary Western Women Writers,Kim Barnes,2001,Red River Books,http://images.amazon.com/images/P/0806133678.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0806133678.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0806133678.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=h7QW8qtMYosC&hl=&source=gbs_api
1567184766,Death Beginning or End: Methods for Immortality,Jonn Mumford,1999,Llewellyn Publications,http://images.amazon.com/images/P/1567184766.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567184766.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1567184766.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=v4mj47pvNEYC&hl=&source=gbs_api
1583225579,"Information War: American Propaganda"", Free Speech,"" and Opinion Control Since 9/11",Nancy Snow,2004,Seven Stories Press,http://images.amazon.com/images/P/1583225579.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1583225579.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1583225579.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=IcD3aKhU8fYC&hl=&source=gbs_api
0743225082,Man and Boy: A Novel,Tony Parsons,2002,Touchstone,http://images.amazon.com/images/P/0743225082.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743225082.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0743225082.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=pM0UuyMT0sUC&hl=&source=gbs_api
0702228230,After January (Uqp Young Adult Fiction),Nick Earls,1996,University of Queensland Pr (Australia),http://images.amazon.com/images/P/0702228230.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0702228230.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0702228230.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=IGRe-L03M2cC&hl=&source=gbs_api
8441412995,Mitos de Cthulhu I . Dagon,Howard Philips Lovecraft,2003,Edaf,http://images.amazon.com/images/P/8441412995.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8441412995.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/8441412995.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=GVTbvLBiHfoC&hl=&source=gbs_api
0878579915,The Rodale Book of Composting : Easy Methods for Every Gardener,Grace Gershuny,1992,Rodale Books,http://images.amazon.com/images/P/0878579915.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0878579915.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0878579915.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=N6sx5-OM_psC&hl=&source=gbs_api
0451199685,False Pretenses,Catherine Coulter,2004,Signet Book,http://images.amazon.com/images/P/0451199685.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451199685.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0451199685.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=Wh2TEAAAQBAJ&hl=&source=gbs_api
0684859998,Every Day I Pray : Prayers for Awakening to the Grace of Inner Communion,Iyanla Vanzant,2002,Fireside,http://images.amazon.com/images/P/0684859998.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684859998.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0684859998.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=M_ceEAAAQBAJ&hl=&source=gbs_api
0684848147,Imperfect Control : Our Lifelong Struggles With Power and Surrender,Judith Viorst,1999,Free Press,http://images.amazon.com/images/P/0684848147.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684848147.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0684848147.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=dQ_CpgA4uz4C&hl=&source=gbs_api
0671887173,DAILY REFLECTIONS FOR HIGHLY EFFECTIVE PEOPLE : Living The 7 Habits Of Highly Successful People Every Day,Stephen R. Covey,1994,Fireside,http://images.amazon.com/images/P/0671887173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671887173.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671887173.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=Azod01f_mFQC&hl=&source=gbs_api
0671787004,New Book of Rock Lists,Dave Marsh,1994,Fireside,http://images.amazon.com/images/P/0671787004.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671787004.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671787004.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=_dEddefiYx0C&hl=&source=gbs_api
1558744274,Bradshaw On : The Family,John Bradshaw,1990,Health Communications,http://images.amazon.com/images/P/1558744274.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558744274.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1558744274.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=fI6jAgAAQBAJ&hl=&source=gbs_api
1573241172,The Book of Awakening: Having the Life You Want by Being Present to the Life You Have,Mark Nepo,2000,Conari Press,http://images.amazon.com/images/P/1573241172.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573241172.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/1573241172.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=bEdfDabRIs4C&hl=&source=gbs_api
0849916836,He Did This Just For You,Max Lucado,2001,W Publishing Group,http://images.amazon.com/images/P/0849916836.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0849916836.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0849916836.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=blUpHGki8toC&hl=&source=gbs_api
0596001967,Web Design in a Nutshell,Jennifer Niederst,2001,O'Reilly,http://images.amazon.com/images/P/0596001967.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0596001967.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0596001967.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=358rxGp1NccC&hl=&source=gbs_api
0689868456,Code Name Cassandra (1-800-Where-R-You),Meg Cabot,2004,Simon Pulse,http://images.amazon.com/images/P/0689868456.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689868456.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0689868456.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=OPCWyi2MhjEC&hl=&source=gbs_api
0671743074,GONE SOUTH,Robert McCammon,1993,Pocket,http://images.amazon.com/images/P/0671743074.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671743074.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671743074.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=vOJ6H3crPO0C&hl=&source=gbs_api
0671785214,Home Town,Tracy Kidder,2000,Washington Square Press,http://images.amazon.com/images/P/0671785214.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671785214.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0671785214.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=Ib6Jf_zWj4AC&hl=&source=gbs_api
080912596X,Dealing With Difficult People: How You Can Come Out on Top in Personality Conflicts,Charles Keating,1984,Paulist Press,http://images.amazon.com/images/P/080912596X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080912596X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/080912596X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=QyM42W7_zCUC&hl=&source=gbs_api
0395544262,Fox in a Trap,Jane Resh Thomas,1990,Clarion Books,http://images.amazon.com/images/P/0395544262.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395544262.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0395544262.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=WRHi36r4NAIC&hl=&source=gbs_api
0439130204,Coming Home (Heartland),Lauren Brooke,2000,Scholastic,http://images.amazon.com/images/P/0439130204.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439130204.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0439130204.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=x8E5WqiGN4UC&hl=&source=gbs_api
0439130220,After the Storm (Heartland (Scholastic Paperback)),Lauren Brooke,2000,Scholastic,http://images.amazon.com/images/P/0439130220.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439130220.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0439130220.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=PTmieD-5MYoC&hl=&source=gbs_api
0439130247,Breaking Free (Heartland (Scholastic Paperback)),Lauren Brooke,2000,Scholastic,http://images.amazon.com/images/P/0439130247.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439130247.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0439130247.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=la4CPrEMi2gC&hl=&source=gbs_api
039585993X,"An American Requiem : God"", My Father,"" and the War That Came Between Us",James Carroll,1997,Mariner Books,http://images.amazon.com/images/P/039585993X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039585993X.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/039585993X.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=_M-M10RsYcMC&hl=&source=gbs_api
0829419888,A Healing Walk With St. Ignatius: Discovering God's Presence in Difficult Times,Lyn Holley Doucet,2003,Loyola Press,http://images.amazon.com/images/P/0829419888.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0829419888.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0829419888.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=gBkfWhibPoIC&hl=&source=gbs_api
8486597161,"OperaciÃ³n \""Mendi\"" (Orreaga)",Manuel Blanco Chivite,1991,Txalaparta,http://images.amazon.com/images/P/8486597161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8486597161.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/8486597161.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=03Ydjn3OKXsC&hl=&source=gbs_api
0674766911,The Return of Martin Guerre,Natalie Davis,1984,Harvard University Press,http://images.amazon.com/images/P/0674766911.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0674766911.01.MZZZZZZZ.jpg,"http://images.amazon.com/images/P/0674766911.01.LZZZZZZZ.jpg"""",,,,,,,,,,,,,,,,,,,,,",http://play.google.com/books/reader?id=b1zgEAAAQBAJ&hl=&source=gbs_api
